# Time: 0.0076
# x, y, density, x-velocity, y-velocity, pressure
-0.000000000000, -0.000000000000, 0.99560487, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.010101010101, 1.00428479, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.020202020202, 1.01450862, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.030303030303, 1.02628175, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.040404040404, 1.03861258, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.050505050505, 1.05091731, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.060606060606, 1.06302715, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.070707070707, 1.07488352, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.080808080808, 1.08643863, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.090909090909, 1.09764592, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.101010101010, 1.10846022, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.111111111111, 1.11883796, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.121212121212, 1.12873730, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.131313131313, 1.13811835, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.141414141414, 1.14694330, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.151515151515, 1.15517658, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.161616161616, 1.16278500, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.171717171717, 1.16973791, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.181818181818, 1.17600727, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.191919191919, 1.18156781, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.202020202020, 1.18639713, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.212121212121, 1.19047575, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.222222222222, 1.19378724, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.232323232323, 1.19631825, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.242424242424, 1.19805856, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.252525252525, 1.19900115, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.262626262626, 1.19914217, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.272727272727, 1.19848108, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.282828282828, 1.19702058, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.292929292929, 1.19476657, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.303030303030, 1.19172813, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.313131313131, 1.18791753, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.323232323232, 1.18335013, 1.00000000, 1.00000000, 1.00000000
