# Time: 0.0122
# x, y, density, x-velocity, y-velocity, pressure
-0.000000000000, -0.000000000000, 0.98665195, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.010101010101, 0.99605785, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.020202020202, 1.00587292, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.030303030303, 1.01681319, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.040404040404, 1.02867827, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.050505050505, 1.04091173, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.060606060606, 1.05312674, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.070707070707, 1.06515532, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.080808080808, 1.07692472, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.090909090909, 1.08838475, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.101010101010, 1.09948906, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.111111111111, 1.11019286, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.121212121212, 1.12045297, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.131313131313, 1.13022801, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.141414141414, 1.13947856, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.151515151515, 1.14816730, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.161616161616, 1.15625921, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.171717171717, 1.16372166, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.181818181818, 1.17052455, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.191919191919, 1.17664046, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.202020202020, 1.18204474, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.212121212121, 1.18671562, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.222222222222, 1.19063428, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.232323232323, 1.19378493, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.242424242424, 1.19615489, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.252525252525, 1.19773461, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.262626262626, 1.19851772, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.272727272727, 1.19850105, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.282828282828, 1.19768476, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.292929292929, 1.19607221, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.303030303030, 1.19366995, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.313131313131, 1.19048772, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.323232323232, 1.18653838, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.333333333333, 1.18183790, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.343434343434, 1.17640528, 1.00000000, 1.00000000, 1.00000000
