# Time: 0.0335
# x, y, density, x-velocity, y-velocity, pressure
-0.000000000000, -0.000000000000, 0.94008987, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.010101010101, 0.95074331, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.020202020202, 0.96119061, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.030303030303, 0.97156622, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.040404040404, 0.98209151, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.050505050505, 0.99296809, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.060606060606, 1.00428494, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.070707070707, 1.01599474, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.080808080808, 1.02795784, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.090909090909, 1.04000909, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.101010101010, 1.05200504, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.111111111111, 1.06383886, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.121212121212, 1.07543386, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.131313131313, 1.08673146, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.141414141414, 1.09768207, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.151515151515, 1.10824028, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.161616161616, 1.11836315, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.171717171717, 1.12800967, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.181818181818, 1.13714083, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.191919191919, 1.14571967, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.202020202020, 1.15371152, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.212121212121, 1.16108404, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.222222222222, 1.16780743, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.232323232323, 1.17385450, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.242424242424, 1.17920081, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.252525252525, 1.18382476, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.262626262626, 1.18770767, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.272727272727, 1.19083385, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.282828282828, 1.19319067, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.292929292929, 1.19476861, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.303030303030, 1.19556130, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.313131313131, 1.19556555, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.323232323232, 1.19478147, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.333333333333, 1.19321233, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.343434343434, 1.19086461, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.353535353535, 1.18774788, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.363636363636, 1.18387484, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.373737373737, 1.17926123, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.383838383838, 1.17392578, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.393939393939, 1.16789014, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.404040404040, 1.16117878, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.414141414141, 1.15381890, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.424242424242, 1.14584031, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.434343434343, 1.13727533, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.444444444444, 1.12815861, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.454545454545, 1.11852705, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.464646464646, 1.10841960, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.474747474747, 1.09787712, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.484848484848, 1.08694222, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.494949494949, 1.07565906, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.505050505051, 1.06407322, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.515151515152, 1.05223145, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.525252525253, 1.04018152, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.535353535354, 1.02797203, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.545454545455, 1.01565218, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.555555555556, 1.00327161, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.565656565657, 0.99088015, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.575757575758, 0.97852768, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.585858585859, 0.96626387, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.595959595960, 0.95413800, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.606060606061, 0.94219880, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.616161616162, 0.93049419, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.626262626263, 0.91907112, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.636363636364, 0.90797540, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.646464646465, 0.89725148, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.656565656566, 0.88694232, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.666666666667, 0.87708917, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.676767676768, 0.86773144, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.686868686869, 0.85890656, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.696969696970, 0.85064978, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.707070707071, 0.84299411, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.717171717172, 0.83597010, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.727272727273, 0.82960583, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.737373737374, 0.82392670, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.747474747475, 0.81895541, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.757575757576, 0.81471184, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.767676767677, 0.81121298, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.777777777778, 0.80847288, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.787878787879, 0.80650259, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.797979797980, 0.80531011, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.808080808081, 0.80490038, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.818181818182, 0.80527512, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.828282828283, 0.80643283, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.838383838384, 0.80836895, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.848484848485, 0.81107580, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.858585858586, 0.81454267, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.868686868687, 0.81875584, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.878787878788, 0.82369858, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.888888888889, 0.82935126, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.898989898990, 0.83569140, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.909090909091, 0.84269375, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.919191919192, 0.85033036, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.929292929293, 0.85857064, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.939393939394, 0.86738114, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.949494949495, 0.87672468, 1.00000000, 1.00000000, 1.00000000
-0.000000000000, 0.959595959596, 0.88655758, 1.00000000, 1.00000000, 1.00000000
0.010101010101, -0.000000000000, 0.95074331, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.010101010101, 0.96157288, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.020202020202, 0.97215310, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.030303030303, 0.98262166, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.040404040404, 0.99320364, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.050505050505, 1.00410277, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.060606060606, 1.01540746, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.070707070707, 1.02706780, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.080808080808, 1.03894114, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.090909090909, 1.05086027, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.101010101010, 1.06268095, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.111111111111, 1.07429648, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.121212121212, 1.08563096, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.131313131313, 1.09662683, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.141414141414, 1.10723572, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.151515151515, 1.11741363, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.161616161616, 1.12711913, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.171717171717, 1.13631292, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.181818181818, 1.14495779, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.191919191919, 1.15301879, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.202020202020, 1.16046329, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.212121212121, 1.16726121, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.222222222222, 1.17338504, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.232323232323, 1.17881002, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.242424242424, 1.18351424, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.252525252525, 1.18747867, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.262626262626, 1.19068729, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.272727272727, 1.19312714, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.282828282828, 1.19478836, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.292929292929, 1.19566422, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.303030303030, 1.19575119, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.313131313131, 1.19504902, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.323232323232, 1.19356067, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.333333333333, 1.19129226, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.343434343434, 1.18825306, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.353535353535, 1.18445543, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.363636363636, 1.17991480, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.373737373737, 1.17464963, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.383838383838, 1.16868126, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.393939393939, 1.16203389, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.404040404040, 1.15473446, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.414141414141, 1.14681255, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.424242424242, 1.13830022, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.434343434343, 1.12923195, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.444444444444, 1.11964442, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.454545454545, 1.10957641, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.464646464646, 1.09906863, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.474747474747, 1.08816356, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.484848484848, 1.07690526, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.494949494949, 1.06533919, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.505050505051, 1.05351205, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.515151515152, 1.04147155, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.525252525253, 1.02926627, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.535353535354, 1.01694542, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.545454545455, 1.00455862, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.555555555556, 0.99215578, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.565656565657, 0.97978680, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.575757575758, 0.96750145, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.585858585859, 0.95534912, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.595959595960, 0.94337864, 1.00000000, 1.00000000, 1.00000000
0.010101010101, 0.606060606061, 0.93163806, 1.00000000, 1.00000000, 1.00000000
